date,total_vaccinations,ppl_vaccinated,ppl_fully_vaccinated
"Aug 30, 2021",0.002434070863215787,0.0020213738817076443,0.002388810899349725
"Aug 31, 2021",0.0024324806748972083,0.0020295867208777185,0.002329759316817226
"Sept 01, 2021",0.002419772116592833,0.0020511537445335737,0.0022455160070216085
"Sept 02, 2021",0.0023381766510270907,0.0019469826406151025,0.0022063973624744104
"Sept 03, 2021",0.0027137323401638103,0.0021888156755967003,0.0026918467181511474
"Sept 04, 2021",0.001457456596051676,0.0011841805532193383,0.0015203671061583268
"Sept 05, 2021",0.0009514152672041032,0.0008081463918538923,0.000947646307614125
"Sept 06, 2021",0.0004546633014270718,0.0003907830850831129,0.00046981093134346175
"Sept 07, 2021",0.002354693218084458,0.0017012659672177577,0.0026223342914568626
"Sept 08, 2021",0.0021827844722708267,0.0017566658685426173,0.002187432654827237
"Sept 09, 2021",0.0021826858732028054,0.0017821553355601427,0.0021571640342592513
"Sept 10, 2021",0.002658272416775409,0.0021447108337833143,0.0027127086651805854
"Sept 11, 2021",0.0015333070456124975,0.0012324070553693112,0.0016204618443276253
"Sept 12, 2021",0.0008956550560306198,0.0007449422659917548,0.0009348031831917236
"Sept 13, 2021",0.001995131093195379,0.0015991888701978318,0.0020709429395942003
"Sept 14, 2021",0.0019127377355785402,0.0014990743211225066,0.00203637977483484
"Sept 15, 2021",0.0019342436844604904,0.001479776905146224,0.002090789323192066
"Sept 16, 2021",0.0019309935622127128,0.0014714149716892333,0.0021015036073455118
"Sept 17, 2021",0.0022897279323248476,0.0016604383491767294,0.002575769467261013
"Sept 18, 2021",0.0013203824472434178,0.0009695653030172835,0.0014713501393461836
"Sept 19, 2021",0.0007687560308906605,0.0005610119520718104,0.0008758024427513167
"Sept 20, 2021",0.0017333541650268458,0.0012531625205176589,0.001866871044316376
"Sept 21, 2021",0.0017005183692244685,0.0012362535198566782,0.0018182356320699533
"Sept 22, 2021",0.0016735637315292706,0.0012019511890688506,0.0017821060507074993
"Sept 23, 2021",0.001695039490235306,0.0012086082900064632,0.0017391162124056336
"Sept 24, 2021",0.0024656773841158497,0.0015343389004272012,0.0021868821719202014
"Sept 25, 2021",0.0016820987272976318,0.000986158341170995,0.001211168577492705
"Sept 26, 2021",0.0010189417658599265,0.0005809041341429122,0.0007658537719341663
"Sept 27, 2021",0.002556590790736557,0.001459398716621596,0.0011731491805098138
"Sept 28, 2021",0.0028056167064143267,0.0014265303300611265,0.0016021476882015495
"Sept 29, 2021",0.002808794250322766,0.0014055944096160733,0.0016364713328351765
"Sept 30, 2021",0.002855967795837522,0.0014123608047724723,0.0016657115174878445
"Oct 01, 2021",0.0031553290165748926,0.0015276953311356145,0.001961884477276632
"Oct 02, 2021",0.0015415061045880307,0.0008373029295254408,0.0010796887518977893
"Oct 03, 2021",0.0008950980623174676,0.0005120068019655033,0.0006778034578274195
"Oct 04, 2021",0.0023887330731438006,0.0012072216780683043,0.001325346326772614
"Oct 05, 2021",0.0024685621567690497,0.0011928555514988393,0.0013360790786614007
"Oct 06, 2021",0.0024959169972660344,0.0012056175916934642,0.001341691102215714
"Oct 07, 2021",0.0024310768911051106,0.0012037982337593789,0.0013129256655926014
"Oct 08, 2021",0.0027567166873330162,0.0013718054702034355,0.0016059180095253645
"Oct 09, 2021",0.0012930871515752784,0.000707683908880874,0.0008705933372572527
"Oct 10, 2021",0.0007531822625481688,0.0004455258919084937,0.0005392304657569902
"Oct 11, 2021",0.0020497738978488833,0.0010919791263779288,0.0011414110030725233
"Oct 12, 2021",0.0022105955506135366,0.0011082608470429633,0.001198829241139343
"Oct 13, 2021",0.00214773604202545,0.0010876894074809407,0.001174444979334499
"Oct 14, 2021",0.0021666790421321913,0.0010884194458755658,0.0011701723270356457
"Oct 15, 2021",0.0024826360462062436,0.001252066464585866,0.00142114122035375
"Oct 16, 2021",0.0011684884375444682,0.0006704464848747982,0.0007400913388599939
